site_area_id,site_area,date_time,Day,Month,Year,Chlorophyll-a Concentration (ug/L),Dissolved Oxygen (mg/L),Salinity (PSU),Turbidity,Dissolved Oxygen Saturation Percentage (%),Water Temperature (%),pH Level,Suspended Solids (mg/L),Ammonia (ug/L),Total Nitrogen (ug/L),Total Phosphorus (ug/L)
369,Long Reef Beach,26/08/2011,Friday,August,2011,3.9711,8.5511,34.5171,,98.43,11.8,,1.4706,16.1122,249.516,121.991
369,Long Reef Beach,21/09/2011,Wednesday,September,2011,1.1207,8.1026,34.6711,,96.62,13.4,,1.4563,8.6398,190.437,98.6395
369,Long Reef Beach,26/10/2011,Wednesday,October,2011,4.4084,6.8844,34.186,,86.28,16.7,,8.6829,29.7897,359.544,211.726
369,Long Reef Beach,22/11/2011,Tuesday,November,2011,1.6148,6.8836,34.8328,,92.02,19.3,,1.8537,7.2783,211.34,90.3782
369,Long Reef Beach,15/12/2011,Thursday,December,2011,2.2746,7.3097,34.463,,96.89,19.0,,1.6832,5.5292,196.054,87.258
369,Long Reef Beach,19/01/2012,Thursday,January,2011,1.7959,7.2039,34.9235,,100.46,21.7,,1.7561,7.7779,261.502,134.967
369,Long Reef Beach,21/02/2012,Tuesday,February,2012,1.2713,6.6436,35.5431,,94.41,22.3,,2.4038,9.2584,351.199,146.116
369,Long Reef Beach,29/03/2012,Thursday,March,2012,1.085,7.2419,34.8928,,96.52,19.7,,1.0732,51.3097,327.26,190.93
369,Long Reef Beach,20/04/2012,Friday,April,2012,5.8541,8.1606,34.7984,,107.58,18.7,,2.8155,13.6673,348.124,207.406
369,Long Reef Beach,07/06/2012,Thursday,June,2012,2.2187,7.7702,34.6126,,89.52,12.2,,3.9409,71.792,348.894,135.231
369,Long Reef Beach,24/07/2012,Tuesday,July,2012,0.7178,9.0924,34.5991,,102.99,12.3,,0.4854,14.2099,193.225,110.447
369,Long Reef Beach,23/08/2012,Thursday,August,2012,0.8339,8.3024,33.944,,93.70853,11.7,,1.2298,56.8288,276.737,119.854
369,Long Reef Beach,03/10/2012,Wednesday,October,2012,0.6452,8.3701,34.3466,,103.37,,,0.6763,9.6638,197.639,77.4405
369,Long Reef Beach,30/10/2012,Tuesday,October,2012,0.5433,8.0171,34.6549,,103.8392,18.4,,0.5882,4.8749,181.833,72.9498
369,Long Reef Beach,26/11/2012,Monday,November,2012,1.4598,7.7502,34.9787,,104.0663,19.8,,2.1359,5.3798,185.767,98.3917
369,Long Reef Beach,18/12/2012,Tuesday,December,2012,0.9433,7.1436,35.0417,,98.22754,21.1,,2.8293,4.9353,186.049,105.248
369,Long Reef Beach,30/01/2013,Wednesday,January,2012,0.7383,6.9777,35.7663,,96.73796,21.3,,2.6341,7.2158,175.369,66.1364
369,Long Reef Beach,06/03/2013,Wednesday,March,2013,5.1944,9.4905,35.1995,,134.7191,23.3,,4.7317,6.713,314.608,294.525
369,Long Reef Beach,26/03/2013,Tuesday,March,2013,1.2279,7.3879,35.9528,,99.51875,19.6,,0.9709,12.6268,188.725,104.679
369,Long Reef Beach,02/05/2013,Thursday,May,2013,2.3133,7.6457,36.1903,,95.47671,15.6,,1.4634,5.5759,147.526,99.1814
369,Long Reef Beach,30/07/2013,Tuesday,July,2013,1.8349,8.9992,35.2418,,102.7172,11.2,,0.878,58.6193,302.493,152.14
369,Long Reef Beach,29/09/2013,Sunday,September,2013,1.1528,7.6478,35.4113,,92.37217,14.1,,1.9324,9.7485,184.684,98.7169
369,Long Reef Beach,30/10/2013,Wednesday,October,2013,1.0082,7.9245,35.6782,,98.43483,15.3,,1.4563,7.9487,199.066,81.606
369,Long Reef Beach,15/01/2014,Wednesday,January,2013,0.5,7.11,35.9172,,102.0537,23.5,,0.564707,6.0,160.0,80.0
369,Long Reef Beach,25/02/2014,Tuesday,February,2014,1.1,7.314285714,36.0815,,100.4378,21.2,,0.820399,23.0,270.0,150.0
369,Long Reef Beach,14/03/2014,Friday,March,2014,0.1,7.357142857,36.3612,,101.3381,21.3,,0.545056,0.4,220.0,140.0
369,Long Reef Beach,14/04/2014,Monday,April,2014,1.3,7.385714286,36.1721,,97.57491,18.8,,1.223581,2.0,150.0,73.0
369,Long Reef Beach,13/05/2014,Tuesday,May,2014,1.1,8.43,35.5873,,101.3682,13.6,,0.756054,130.0,410.0,340.0
369,Long Reef Beach,17/06/2014,Tuesday,June,2014,3.1,8.44,36.2548,,100.8074,13.0,,1.473179,2.0,250.0,120.0
369,Long Reef Beach,21/07/2014,Monday,July,2014,0.4,8.928571429,36.0902,,100.4158,10.4,,2.2,8.0,170.0,110.0
369,Long Reef Beach,21/07/2014,Monday,July,2014,,9.66075,36.1059,1.514105,108.6551,,,,,,
369,Long Reef Beach,19/08/2014,Tuesday,August,2014,0.1,8.657142857,35.8447,,99.09229,11.0,,1.9,2.0,160.0,140.0
369,Long Reef Beach,19/08/2014,Tuesday,August,2014,,9.51618,35.8523,1.2693,108.8389,,,,,,
369,Long Reef Beach,15/09/2014,Monday,September,2014,1.6,8.828571429,35.2113,,106.424,13.9,,2.6,260.0,640.0,330.0
369,Long Reef Beach,15/09/2014,Monday,September,2014,,9.58712,35.2195,1.630338,115.7987,,,,,,
369,Long Reef Beach,24/10/2014,Friday,October,2014,3.1,8.428571429,35.5292,,109.283,,,4.7,270.0,670.0,410.0
369,Long Reef Beach,24/10/2014,Friday,October,2014,,9.31478,35.7942,2.354257,121.532,,,,,,
369,Long Reef Beach,29/11/2014,Saturday,November,2014,1.1,7.6,36.5163,,103.0551,19.6,,3.8,2.0,240.0,120.0
369,Long Reef Beach,29/11/2014,Saturday,November,2014,,7.22524,36.5216,1.63632,98.09662,,,,,,
369,Long Reef Beach,17/12/2014,Wednesday,December,2014,1.3,7.471428571,36.2661,,103.0343,20.7,,4.5,0.1,230.0,150.0
369,Long Reef Beach,17/12/2014,Wednesday,December,2014,,,36.2696,2.744418,,,,,,,
369,Long Reef Beach,01/03/2015,Sunday,March,2014,0.8,,,,,21.5,,1.5,,190.0,90.0
369,Long Reef Beach,01/03/2015,Sunday,March,2015,,,36.8358,1.492133,,,,,,,
369,Long Reef Beach,30/03/2015,Monday,March,2015,0.3,7.585714286,36.83,,99.345,17.8,,0.7,5.0,160.0,80.0
369,Long Reef Beach,30/03/2015,Monday,March,2015,,8.13024,36.8282,0.938654,106.1634,,,,,,
369,Long Reef Beach,29/04/2015,Wednesday,April,2015,0.3,,,,,14.9,,0.5,3.0,160.0,90.0
369,Long Reef Beach,29/04/2015,Wednesday,April,2015,,8.42585,36.9078,0.869828,104.8967,,,,,,
369,Long Reef Beach,26/05/2015,Tuesday,May,2015,0.3,,,,,,,0.5,60.0,260.0,150.0
369,Long Reef Beach,26/05/2015,Tuesday,May,2015,,9.07181,36.721,1.063541,108.1169,,,,,,
369,Long Reef Beach,26/06/2015,Friday,June,2015,0.3,,,,,11.2,,1.6,31.0,230.0,150.0
369,Long Reef Beach,26/06/2015,Friday,June,2015,,9.25395,36.6227,1.059534,106.4264,,,,,,
369,Long Reef Beach,23/07/2015,Thursday,July,2015,0.02,,,,,10.2,,3.7,110.0,370.0,180.0
369,Long Reef Beach,23/07/2015,Thursday,July,2015,,9.46392,36.3635,0.951953,106.5164,,,,,,
369,Long Reef Beach,19/08/2015,Wednesday,August,2015,0.3,,,,,10.3,,1.3,7.0,190.0,80.0
369,Long Reef Beach,19/08/2015,Wednesday,August,2015,,9.39063,36.6493,1.032705,106.0533,,,,,,
369,Long Reef Beach,29/10/2015,Thursday,October,2015,1.1,,36.6818,,,18.3,,3.0,8.0,300.0,120.0
369,Long Reef Beach,29/10/2015,Thursday,October,2015,,7.40479,36.6528,2.228768,98.24786,,,,,,
369,Long Reef Beach,24/11/2015,Tuesday,November,2015,0.3,,,,,19.7,,0.7,1.0,280.0,80.0
369,Long Reef Beach,24/11/2015,Tuesday,November,2015,,7.53896,37.0351,4.756632,102.548,,,,,,
369,Long Reef Beach,23/12/2015,Wednesday,December,2015,0.5,,,,,21.7,,1.5,5.0,250.0,80.0
369,Long Reef Beach,23/12/2015,Wednesday,December,2015,,7.12152,37.1504,8.118914,100.5589,,,,,,
369,Long Reef Beach,19/01/2016,Tuesday,January,2015,1.1,,,,,22.7,,3.2,7.0,340.0,130.0
369,Long Reef Beach,19/01/2016,Tuesday,January,2016,,8.01159,37.3213,1.761645,111.6443,,,,,,
369,Long Reef Beach,09/02/2016,Tuesday,February,2016,0.3,,,,,23.4,,1.5,12.0,280.0,160.0
369,Long Reef Beach,09/02/2016,Tuesday,February,2016,,7.24889,37.4196,0.631046,105.724,,,,,,
369,Long Reef Beach,10/03/2016,Thursday,March,2016,0.5,,,,,22.3,,1.1,9.0,310.0,110.0
369,Long Reef Beach,10/03/2016,Thursday,March,2016,,6.89611,37.5861,1.259008,99.00643,,,,,,
369,Long Reef Beach,22/04/2016,Friday,April,2016,1.6,,,,,18.0,,2.1,4.0,310.0,140.0
369,Long Reef Beach,22/04/2016,Friday,April,2016,,8.36867,37.4824,0.986481,109.9492,,,,,,
369,Long Reef Beach,12/05/2016,Thursday,May,2016,1.1,,,,,15.7,,2.7,9.0,270.0,120.0
369,Long Reef Beach,12/05/2016,Thursday,May,2016,,8.06406,37.2315,1.115666,101.925,,,,,,
369,Long Reef Beach,16/06/2016,Thursday,June,2016,0.6,,,,,12.3,,0.7,220.0,480.0,220.0
369,Long Reef Beach,16/06/2016,Thursday,June,2016,,9.30756,36.9203,0.439635,107.896,,,,,,
369,Long Reef Beach,15/07/2016,Friday,July,2016,0.8,,,,,11.17,,0.7,38.0,290.0,120.0
369,Long Reef Beach,15/07/2016,Friday,July,2016,,9.34115,36.5492,0.546579,105.4418,,,,,,
369,Long Reef Beach,04/08/2016,Thursday,August,2016,0.3,,,,,11.5,,0.9,21.0,210.0,110.0
369,Long Reef Beach,04/08/2016,Thursday,August,2016,,9.00079,36.6722,0.343134,102.5296,,,,,,
369,Long Reef Beach,20/09/2016,Tuesday,September,2016,0.8,,,,,,,3.9,10.0,410.0,200.0
369,Long Reef Beach,20/09/2016,Tuesday,September,2016,,,35.8775,0.64841,,,,,,,
369,Long Reef Beach,13/10/2016,Thursday,October,2016,1.3,,,,,14.4,,4.4,15.0,230.0,110.0
369,Long Reef Beach,13/10/2016,Thursday,October,2016,,8.67812,36.1776,2.141472,104.2522,,,,,,
369,Long Reef Beach,08/11/2016,Tuesday,November,2016,0.3,,,,,,,1.3,8.0,210.0,70.0
369,Long Reef Beach,08/11/2016,Tuesday,November,2016,,8.24519,36.2021,0.51024,103.4346,,,,,,
369,Long Reef Beach,07/12/2016,Wednesday,December,2016,1.1,,,,,20.6,,1.7,4.0,260.0,150.0
369,Long Reef Beach,07/12/2016,Wednesday,December,2016,,7.2467,36.2332,0.626981,99.45,,,,,,
369,Long Reef Beach,06/01/2017,Friday,January,2016,0.3,,,,,24.5,,2.2,9.0,250.0,90.0
369,Long Reef Beach,06/01/2017,Friday,January,2017,,,36.6774,0.648149,,,,,,,
369,Long Reef Beach,17/02/2017,Friday,February,2017,0.5,,,,,21.3,,4.6,2.0,270.0,100.0
369,Long Reef Beach,17/02/2017,Friday,February,2017,,,37.0147,1.005845,,,,,,,
369,Long Reef Beach,08/03/2017,Wednesday,March,2017,1.1,,,,,22.35,,27.0,23.0,400.0,160.0
369,Long Reef Beach,08/03/2017,Wednesday,March,2017,,,36.2119,3.004366,,,,,,,
369,Long Reef Beach,07/04/2017,Friday,April,2017,1.1,,,,,19.1,,12.0,16.0,290.0,140.0
369,Long Reef Beach,07/04/2017,Friday,April,2017,,,36.5634,0.78723,,,,,,,
369,Long Reef Beach,10/05/2017,Wednesday,May,2017,0.5,,,,,15.4,,1.9,8.0,240.0,90.0
369,Long Reef Beach,10/05/2017,Wednesday,May,2017,,,36.4531,0.431774,,,,,,,
369,Long Reef Beach,08/06/2017,Thursday,June,2017,0.5,,,,,12.7,,1.5,11.0,230.0,100.0
369,Long Reef Beach,08/06/2017,Thursday,June,2017,,,36.3867,7.894891,,,,,,,
369,Long Reef Beach,31/08/2017,Thursday,August,2017,0.8,,,,,12.25,,4.4,5.0,230.0,90.0
369,Long Reef Beach,31/08/2017,Thursday,August,2017,,8.9092,36.2691,0.3362,101.306,,,,,,
369,Long Reef Beach,04/10/2017,Wednesday,October,2017,0.5,,,,,14.9,,1.0,59.0,340.0,130.0
369,Long Reef Beach,04/10/2017,Wednesday,October,2017,,9.3916,36.1304,0.3222,114.18,,,,,,
369,Long Reef Beach,18/12/2017,Monday,December,2017,1.1,,,,,22.9,,1.5,7.0,270.0,160.0
369,Long Reef Beach,18/12/2017,Monday,December,2017,,7.2621,36.2212,0.5486,104.351,,,,,,
369,Long Reef Beach,06/02/2018,Tuesday,February,2017,0.8,,,,,23.4,,2.2,4.0,320.0,220.0
369,Long Reef Beach,06/02/2018,Tuesday,February,2018,,6.9666,36.3645,0.7581,101.422,,,,,,
369,Long Reef Beach,16/05/2018,Wednesday,May,2018,0.5,,,,,13.9,,1.9,7.0,230.0,80.0
369,Long Reef Beach,16/05/2018,Wednesday,May,2018,,7.8271,37.0553,0.4361,96.083,,,,,,
369,Long Reef Beach,21/06/2018,Thursday,June,2018,0.3,,,,,11.7,,3.5,110.0,360.0,130.0
369,Long Reef Beach,21/06/2018,Thursday,June,2018,,8.3411,36.5964,0.3369,95.017,,,,,,
369,Long Reef Beach,28/08/2018,Tuesday,August,2018,0.3,9.434,36.6136,0.0751,108.13,12.2,,1.2,11.0,220.0,90.0
369,Long Reef Beach,21/09/2018,Friday,September,2018,0.5,9.424,36.5572,0.8079,111.16,13.2,,1.4,8.0,220.0,90.0
369,Long Reef Beach,25/10/2018,Thursday,October,2018,,,36.6231,1.1911,,,,,,,
369,Long Reef Beach,25/10/2018,Thursday,October,2018,1.3,7.997,,3.3337,103.04,17.5,,3.3,6.0,320.0,120.0
369,Long Reef Beach,12/12/2018,Wednesday,December,2018,1.1,7.593,36.8734,0.6063,106.51,22.3,,2.2,13.0,310.0,150.0
369,Long Reef Beach,03/01/2019,Thursday,January,2018,0.5,7.105,37.0945,0.5668,103.41,22.8,,7.6,10.0,430.0,180.0
369,Long Reef Beach,30/01/2019,Wednesday,January,2019,0.3,7.041,36.4611,0.6889,101.21,25.2,,3.7,12.0,340.0,160.0
369,Long Reef Beach,07/03/2019,Thursday,March,2019,1.1,7.132,37.7907,1.0345,100.5,21.1,,0.9,9.0,310.0,110.0
369,Long Reef Beach,04/04/2019,Thursday,April,2019,0.5,,,,,18.0,,2.2,11.0,300.0,120.0
369,Long Reef Beach,15/05/2019,Wednesday,May,2019,0.3,14.4737,37.5355,1.3632,99.79,14.8,,1.4,3.0,220.0,70.0
369,Long Reef Beach,07/06/2019,Friday,June,2019,0.5,11.7691,37.3548,0.8296,100.54,12.2,,2.3,4.0,250.0,80.0
369,Long Reef Beach,21/06/2019,Friday,June,2019,0.1,11.0191,37.0415,1.2797,98.99,11.7,,2.6,26.0,290.0,100.0
369,Long Reef Beach,02/08/2019,Friday,August,2019,0.3,9.225,36.9425,0.3599,105.81,,8.214,3.8,4.0,240.0,80.0
369,Long Reef Beach,27/08/2019,Tuesday,August,2019,0.5,8.855,36.6391,0.5254,101.47,,8.217,1.1,4.0,230.0,60.0
369,Long Reef Beach,25/09/2019,Wednesday,September,2019,1.1,8.814,36.4344,0.8028,105.05,,8.256,1.6,14.0,220.0,80.0
369,Long Reef Beach,21/10/2019,Monday,October,2019,0.3,8.102,36.6231,1.3596,99.62,,7.559,1.3,4.0,220.0,80.0
369,Long Reef Beach,20/11/2019,Wednesday,November,2019,0.5,8.985,36.467,0.5198,117.06,,8.345,2.0,16.0,400.0,150.0
369,Long Reef Beach,17/12/2019,Tuesday,December,2019,0.3,8.456,36.8538,0.4745,113.2,,8.357,2.1,2.0,270.0,90.0
369,Long Reef Beach,27/02/2020,Thursday,February,2019,0.5,7.06,36.6566,0.4683,96.06,,8.239,0.7,25.0,260.0,70.0
369,Long Reef Beach,20/03/2020,Friday,March,2020,0.3,7.277,36.6849,0.3745,96.84,,8.313,1.1,38.0,370.0,120.0
369,Long Reef Beach,04/06/2020,Thursday,June,2020,0.5,8.391,36.4018,0.5546,97.96,,8.341,2.7,13.0,290.0,110.0
369,Long Reef Beach,07/07/2020,Tuesday,July,2020,0.5,8.8,36.0312,0.472,100.98,,8.321,1.2,22.0,290.0,120.0
369,Long Reef Beach,07/07/2020,Tuesday,July,2020,,8.8,36.0312,0.472,100.98,,8.321,,,,
369,Long Reef Beach,30/07/2020,Thursday,July,2020,0.5,9.064,36.0503,0.5605,102.92,,8.327,12.0,37.0,290.0,120.0
369,Long Reef Beach,22/10/2020,Thursday,October,2020,0.5,9.458,35.6148,0.5067,119.9,,8.714,4.6,15.0,280.0,120.0
369,Long Reef Beach,25/11/2020,Wednesday,November,2020,11.0,10.315,35.006,2.0046,139.91,,8.416,7.6,50.0,580.0,320.0
369,Long Reef Beach,16/12/2020,Wednesday,December,2020,1.1,7.263,35.5352,1.7517,98.86,,8.283,3.9,4.0,290.0,100.0
369,Long Reef Beach,03/03/2021,Wednesday,March,2020,1.1,7.42,36.3794,0.9438,97.93,,8.418,6.7,7.0,240.0,90.0
369,Long Reef Beach,16/04/2021,Friday,April,2021,0.5,7.354,36.3006,0.6977,93.51,,8.354,9.8,5.0,160.0,80.0
369,Long Reef Beach,21/05/2021,Friday,May,2021,5.1,8.66,35.926,0.5406,103.46,,8.368,3.2,6.0,220.0,100.0
369,Long Reef Beach,06/07/2021,Tuesday,July,2021,4.0,10.736,35.5108,0.6952,121.89,,8.728,4.1,4.0,250.0,100.0
369,Long Reef Beach,22/09/2021,Wednesday,September,2021,1.1,8.45,35.4722,0.6619,99.12,,8.774,2.7,9.0,230.0,90.0
369,Long Reef Beach,12/10/2021,Tuesday,October,2021,0.3,8.205,35.3611,1.0581,100.75,,8.911,2.7,3.0,250.0,60.0
369,Long Reef Beach,05/11/2021,Friday,November,2021,1.3,8.081,34.8375,1.1713,104.37,,8.043,2.8,4.0,210.0,120.0
369,Long Reef Beach,22/12/2021,Wednesday,December,2021,0.8,7.245,35.2819,0.7535,98.13,,8.071,4.5,10.0,140.0,90.0
369,Long Reef Beach,25/01/2022,Tuesday,January,2021,0.8,6.879,35.2823,39.614,103.42,,8.099,7.5,2.0,310.0,100.0
369,Long Reef Beach,15/02/2022,Tuesday,February,2022,1.3,7.407,35.4744,0.7132,105.12,,8.122,5.7,6.0,280.0,100.0
369,Long Reef Beach,17/03/2022,Thursday,March,2022,0.8,7.365,35.2882,0.4265,101.25,,8.198,4.9,8.0,300.0,110.0
369,Long Reef Beach,21/04/2022,Thursday,April,2022,1.3,7.385,35.6556,0.7134,95.66,,8.202,5.1,15.0,270.0,110.0
369,Long Reef Beach,24/05/2022,Tuesday,May,2022,0.8,8.587,35.5451,0.4291,102.63,,8.13,6.3,8.0,280.0,140.0
369,Long Reef Beach,22/06/2022,Wednesday,June,2022,0.5,8.768,35.2207,0.3963,100.36,,8.116,22.0,51.0,330.0,150.0
369,Long Reef Beach,21/07/2022,Thursday,July,2022,1.3,8.807,35.2923,1.6379,97.72,,8.234,7.4,51.0,320.0,140.0
369,Long Reef Beach,26/08/2022,Friday,August,2022,0.3,8.643,35.2241,0.4106,99.47,,7.755,2.5,9.0,250.0,80.0
369,Long Reef Beach,17/10/2022,Monday,October,2022,2.4,,,,,,,7.7,15.0,330.0,100.0
369,Long Reef Beach,18/11/2022,Friday,November,2022,1.3,7.815,32.3421,2.6403,101.09,,8.069,5.6,220.0,680.0,200.0
369,Long Reef Beach,22/12/2022,Thursday,December,2022,5.3,7.802,31.9192,1.4776,103.99,,8.296,4.4,7.0,570.0,200.0
369,Long Reef Beach,06/02/2023,Monday,February,2022,0.5,7.333,34.1983,0.059,98.33,,8.116,2.1,8.0,290.0,80.0
369,Long Reef Beach,02/03/2023,Thursday,March,2023,0.8,7.145,34.5321,0.7501,97.34,,8.184,7.5,3.0,310.0,90.0
369,Long Reef Beach,27/03/2023,Monday,March,2023,1.3,7.676,34.4471,0.6567,101.32,,8.261,1.5,11.0,350.0,130.0
369,Long Reef Beach,01/05/2023,Monday,May,2023,0.5,8.077,34.2186,0.4498,101.15,,8.104,2.2,43.0,370.0,170.0
369,Long Reef Beach,20/06/2023,Tuesday,June,2023,0.3,8.81,34.5217,0.1777,99.88,,7.943,1.1,12.0,260.0,110.0
369,Long Reef Beach,26/07/2023,Wednesday,July,2023,0.5,9.941,34.3761,0.8136,111.32,,7.946,0.9,130.0,280.0,110.0
369,Long Reef Beach,28/08/2023,Monday,August,2023,1.1,9.104,33.2416,0.9447,107.93,,8.049,2.6,37.0,400.0,180.0
369,Long Reef Beach,19/10/2023,Thursday,October,2023,0.3,8.755,34.8123,1.2255,110.1,,7.951,3.4,18.0,330.0,120.0
369,Long Reef Beach,07/12/2023,Thursday,December,2023,0.3,8.311,34.7158,1.4432,113.6,,7.929,3.8,2.0,310.0,120.0
369,Long Reef Beach,25/01/2024,Thursday,January,2023,0.3,6.968,35.076,1.0296,96.35,,7.885,1.9,3.0,300.0,140.0
369,Long Reef Beach,22/03/2024,Friday,March,2024,0.3,7.179,35.5644,0.744,97.08,,8.015,2.8,8.0,300.0,150.0
369,Long Reef Beach,16/05/2024,Thursday,May,2024,1.1,8.395,35.2114,0.581,103.13,,7.718,2.8,18.0,410.0,150.0
939,Patterson River Beach,11/04/1990,Wednesday,April,2024,2.97,8.7,34.846,,,,,1.8,6.62,219.97,103.18
939,Patterson River Beach,29/05/1990,Tuesday,May,1990,2.17,8.97,34.942,,107.01,13.61,,2.0,5.9,159.43,92.12
939,Patterson River Beach,11/07/1990,Wednesday,July,1990,2.14,9.27,33.74,,102.69,10.44,,2.0,63.79,382.45,103.13
939,Patterson River Beach,09/10/1990,Tuesday,October,1990,3.51,8.91,27.396,,103.58,14.6,,10.4,150.64,799.72,158.31
939,Patterson River Beach,28/11/1990,Wednesday,November,1990,1.35,7.66,34.337,,101.31,19.0,,2.75,8.24,175.25,89.68
939,Patterson River Beach,10/01/1991,Thursday,January,1990,8.78,7.95,31.902,,113.16,23.9,,6.5,12.98,346.68,131.17
939,Patterson River Beach,05/02/1991,Tuesday,February,1991,0.81,5.39,34.371,,74.249,21.2,,2.0,4.85,184.24,92.62
939,Patterson River Beach,05/03/1991,Tuesday,March,1991,0.0,5.24,35.104,,72.277,21.1,,1.7,6.32,148.55,87.49
939,Patterson River Beach,23/04/1991,Tuesday,April,1991,1.53,5.27,34.948,,63.382,14.0,,4.2,15.43,210.89,110.33
939,Patterson River Beach,13/06/1991,Thursday,June,1991,0.58,8.13,35.161,,98.136,14.1,,1.9,18.01,165.08,81.63
939,Patterson River Beach,24/10/1991,Thursday,October,1991,1.55,7.85,33.592,,98.621,16.6,,2.42,5.61,205.29,85.54
939,Patterson River Beach,12/12/1991,Thursday,December,1991,0.42,8.01,34.742,,103.9,17.9,,2.15,4.62,144.21,66.49
939,Patterson River Beach,30/12/1991,Monday,December,1991,0.92,7.78,34.71,,101.69,18.3,,3.15,4.62,156.37,83.83
939,Patterson River Beach,21/01/1992,Tuesday,January,1991,0.92,7.88,34.241,,107.09,20.5,,1.35,4.77,159.7,85.27
939,Patterson River Beach,27/02/1992,Thursday,February,1992,0.28,7.68,35.104,,105.48,20.8,,1.55,5.12,133.91,77.92
939,Patterson River Beach,25/03/1992,Wednesday,March,1992,1.78,7.92,34.484,,107.77,20.5,,3.75,6.29,192.97,92.6
939,Patterson River Beach,28/04/1992,Tuesday,April,1992,1.18,8.08,34.903,,100.75,15.8,,1.5,5.76,176.11,96.7
939,Patterson River Beach,15/06/1992,Monday,June,1992,1.23,8.33,34.88,,95.059,11.5,,1.53,15.19,190.19,88.08
939,Patterson River Beach,26/08/1992,Wednesday,August,1992,0.39,9.6,34.581,,108.86,11.3,,0.47,11.17,179.19,73.8
939,Patterson River Beach,05/11/1992,Thursday,November,1992,0.64,8.45,32.8,,103.18,15.4,,1.25,4.25,170.1,78.24
939,Patterson River Beach,10/12/1992,Thursday,December,1992,2.05,8.17,30.793,,112.42,22.3,,5.5,55.56,501.72,107.31
939,Patterson River Beach,12/01/1993,Tuesday,January,1992,2.89,8.3,32.416,,111.33,20.4,,3.09,11.17,229.83,88.73
939,Patterson River Beach,25/02/1993,Thursday,February,1993,4.13,7.37,30.437,,95.502,19.2,,8.05,16.92,260.78,101.97
939,Patterson River Beach,31/03/1993,Wednesday,March,1993,3.07,7.68,33.361,,101.24,19.2,,1.73,8.76,198.59,89.66
939,Patterson River Beach,20/05/1993,Thursday,May,1993,1.15,8.79,33.491,,106.95,15.0,,4.3,9.79,211.62,92.21
939,Patterson River Beach,20/07/1993,Tuesday,July,1993,0.84,8.95,33.524,,100.44,11.1,,4.37,13.85,178.76,77.58
939,Patterson River Beach,02/02/1994,Wednesday,February,1993,1.0,8.05,33.08,,109.99,21.2,,0.87,5.67,166.27,73.35
939,Patterson River Beach,09/03/1994,Wednesday,March,1994,0.94,8.29,33.384,,105.7,17.4,,0.95,4.85,174.84,76.6
939,Patterson River Beach,01/06/1994,Wednesday,June,1994,1.11,8.71,33.756,,102.9,13.5,,0.9,4.9,147.77,69.89
939,Patterson River Beach,27/06/1994,Monday,June,1994,0.79,8.62,34.01,,98.432,11.8,,4.55,3.36,164.39,71.49
939,Patterson River Beach,19/07/1994,Tuesday,July,1994,0.4,8.72,33.949,,98.312,11.2,,1.3,0.37,144.07,67.08
939,Patterson River Beach,16/08/1994,Tuesday,August,1994,0.67,9.3,33.767,,102.03,10.0,,3.05,6.08,165.93,86.71
939,Patterson River Beach,14/09/1994,Wednesday,September,1994,0.43,8.78,33.966,,100.95,12.1,,4.65,2.56,118.73,68.29
939,Patterson River Beach,12/10/1994,Wednesday,October,1994,0.73,8.76,33.604,,103.08,13.31,,0.6,3.2,159.57,78.18
939,Patterson River Beach,09/11/1994,Wednesday,November,1994,2.79,8.58,33.019,,102.98,14.47,,7.2,17.16,268.66,96.15
939,Patterson River Beach,06/12/1994,Tuesday,December,1994,0.31,8.14,34.283,,108.53,19.45,,1.05,1.51,170.66,72.55
939,Patterson River Beach,03/01/1995,Tuesday,January,1994,0.2,7.65,34.704,,104.56,20.7,,0.7,1.45,174.93,69.89
939,Patterson River Beach,31/01/1995,Tuesday,January,1995,0.66,7.05,34.658,,97.944,21.6,,4.05,5.37,188.94,78.09
939,Patterson River Beach,27/02/1995,Monday,February,1995,0.59,7.08,34.816,,99.525,22.22,,0.2,2.26,167.37,81.14
939,Patterson River Beach,23/05/1995,Tuesday,May,1995,0.95,8.04,34.558,,96.429,14.0,,4.0,4.9,157.41,77.88
939,Patterson River Beach,14/08/1995,Monday,August,1995,4.1,11.24,31.774,,124.47,11.0,,4.95,11.55,316.05,90.05
939,Patterson River Beach,16/10/1995,Monday,October,1995,1.08,8.32,33.499,,97.527,13.2,,11.22,4.01,151.81,73.14
939,Patterson River Beach,28/12/1995,Thursday,December,1995,0.86,7.84,33.805,,100.21,17.4,,6.0,2.86,138.15,65.08
939,Patterson River Beach,20/02/1996,Tuesday,February,1995,0.93,7.26,34.228,,95.947,19.0,,3.0,4.7,179.6,83.83
939,Patterson River Beach,27/03/1996,Wednesday,March,1996,1.49,7.85,33.4197,,105.303,20.1,,3.05,3.39,192.29,78.14
939,Patterson River Beach,15/05/1996,Wednesday,May,1996,1.96,8.51,30.8569,,100.467,14.3,,4.3,45.47,366.95,90.7
939,Patterson River Beach,12/06/1996,Wednesday,June,1996,1.78,8.4,34.0768,,96.809,12.2,,1.87,1.45,147.08,74.28
939,Patterson River Beach,29/08/1996,Thursday,August,1996,1.86,8.57,33.1928,,96.927,11.6,,2.53,2.33,159.99,67.06
